Row-names,Symbol,Moon-Earth___log2FoldChange,Moon-Earth___padj,data
AT4G39160,,-0.119411115,0.633934568,
AT1G19160,,0.411337599,0.633934568,
AT3G07190,,-0.05586197,0.634149655,
AT1G69670,CUL3B,-0.063515211,0.634235956,
AT5G43460,,0.099516711,0.634235956,
AT1G01310,,0.796539437,0.634235956,
AT5G04690,,-0.232978143,0.634363764,
AT1G77855,,0.179908368,0.634363764,
AT5G24810,,0.113748975,0.63438574,
AT1G07300,,0.125711075,0.634441632,
AT4G10690,NA,0.196123469,0.634441632,
AT3G30775,POX1,0.36773572,0.63462437,
AT3G50890,ZHD7,-0.255290803,0.634706092,
AT2G45590,,-0.102393661,0.634706092,
AT3G46210,RRP46,-0.095703594,0.634706092,
AT1G26520,,0.079118361,0.634706092,
AT5G58580,ATL63,0.171818914,0.634706092,
AT5G24740,,-0.067797729,0.635066532,
AT4G09760,,-0.067374905,0.635347958,
AT5G58800,,-0.105923304,0.635424711,
AT4G15417,ATRTL1,0.584057789,0.635483477,
AT5G47480,MAG5,0.057393382,0.635564214,
AT2G30460,UXT2,0.072981097,0.635564214,
AT3G58930,,-0.141532175,0.635575541,
AT1G80620,,-0.062987259,0.635693488,
AT2G30105,,0.047109689,0.635736263,
AT5G02560,HTA12,0.147824192,0.635736263,
AT5G43860,CLH2,0.161002596,0.635773763,
AT1G04990,,-0.130142273,0.635874761,
AT5G59460,,0.073277584,0.635882271,
AT3G30214,NA,0.283211027,0.635934929,
AT5G04070,,-0.066298765,0.636171594,
AT5G67530,CYP 65.00,-0.040637746,0.636171594,
AT5G44030,CESA4,-0.212996604,0.636710051,
AT1G09570,PHYA,-0.060421119,0.636710051,
AT3G47040,,2.16503478,0.636710051,
AT4G19870,,-0.149391926,0.63675453,
AT2G07050,CAS1,0.134693688,0.63675453,
AT3G10986,,0.386754,0.63678498,
AT1G05270,,-0.064747536,0.636820408,
AT1G70100,,-0.059654745,0.636866652,
AT5G06340,NUDT27,-0.098303759,0.636871839,
AT3G28857,PRE5,-0.311959,0.636951562,
AT1G79410,5-Oct,-0.170945185,0.637341032,
AT5G13280,AK1,-0.068694882,0.637341032,
AT1G72600,,0.186646261,0.637341032,
AT5G55940,EMB2731,-0.048404089,0.637801486,
AT5G17880,CSA1,-0.079141486,0.637851304,
AT5G10760,AED 1.00,0.450964513,0.638044624,
AT3G47830,,0.155494984,0.638372079,
AT3G57670,WIP2,0.178165836,0.638372079,
AT1G16360,,-0.339721383,0.638575991,
AT2G19950,GC1,0.067670021,0.638575991,
AT2G39890,PROT1,0.193356654,0.638575991,
AT1G65290,MTACP2,-0.058946636,0.638606302,
AT3G20020,ATPRMT6,-0.066083176,0.638641161,
AT1G10040,,0.214790968,0.638677746,
AT5G01360,TBL3,-0.276443029,0.638904952,
AT5G58060,YKT61,-0.055700638,0.638955012,
AT5G20140,,0.076177332,0.639223835,
AT1G31790,PCMP-A1,0.2142219,0.639233352,
AT1G79740,,0.043627498,0.639332727,
AT1G06000,UGT89C1,0.304092743,0.639332727,
AT5G46060,,0.998731001,0.639332727,
AT5G48590,,0.064756734,0.639334293,
AT5G40300,,0.099809597,0.639546463,
AT4G36740,HB-5,0.734619229,0.639546463,
AT4G34412,,-0.109603426,0.639720832,
AT2G29410,MTPB,-0.185076835,0.639742252,
AT5G03510,,-0.141994235,0.639742252,
AT1G15490,,-0.063659745,0.639742252,
AT2G47090,,0.058734591,0.639742252,
AT1G60960,IRT3,0.198218523,0.639777582,
AT1G05300,ZIP5,0.23376033,0.639834365,
AT4G00090,,-0.067321671,0.64017567,
AT3G18350,,0.081956145,0.64017567,
AT1G29560,,-0.108381445,0.640305504,
AT1G06160,ERF094,0.323371472,0.640305504,
AT4G28440,,-0.031020535,0.64040067,
AT4G19060,,0.081393537,0.640518208,
AT1G68030,,-0.175311714,0.640630552,
AT5G59170,,-0.343062944,0.640671725,
AT5G16180,CRS1,-0.083235451,0.640837209,
AT3G54460,,0.097124118,0.640837209,
AT5G62670,AHA11,0.118109115,0.640837209,
AT1G12210,RFL1,0.178071403,0.640837209,
AT5G05460,ENGASE1,0.241732116,0.640837209,
AT4G31590,CSLC5,0.120884525,0.640855253,
AT5G58470,TAF15B,-0.118920072,0.640858356,
AT3G02110,SCPL25,0.167768786,0.640955779,
AT3G48990,AAE3,0.202097682,0.641257989,
AT5G49665,WAV3,-0.117324619,0.641340279,
AT1G62360,STM,0.281645314,0.641384407,
AT1G27752,,0.053336905,0.641587289,
AT4G14713,TIFY4A,0.131256787,0.641633813,
AT1G70470,,-0.124294365,0.641710175,
AT1G57560,AtMYB50,0.226356543,0.641710175,
AT5G04790,,0.145066809,0.641732239,
AT1G03106,,0.690524081,0.641732239,
AT3G07950,RBL19,0.056424822,0.641807198,
AT1G64625,BHLH157,-0.149857637,0.641854023,
AT2G41970,,-2.104150899,0.641870692,
AT5G55730,FLA1,-0.215427872,0.641903199,
AT5G62440,EMB514,-0.127630891,0.641903199,
AT2G33170,,-0.067851997,0.641903199,
AT1G66390,MYB90,0.602747941,0.641903199,
AT1G10120,BHLH74,-0.076851908,0.642007675,
AT5G13310,,0.07348465,0.642007675,
AT3G57040,ARR9,-0.194984397,0.64213143,
AT1G71230,CSN5B,-0.076004358,0.64213143,
AT3G57080,NRPE5A,-0.070728151,0.642162979,
ATCG00080,PSBI,-0.236567891,0.642217264,
AT4G32850,nPAP,0.053437794,0.642217264,
AT2G24000,SCPL22,0.674791883,0.642217264,
AT1G60410,,2.133496412,0.642217264,
AT4G09610,GASA2,2.133496412,0.642217264,
AT3G26460,,0.242129076,0.642512556,
AT2G12420,NA,0.378937796,0.642512556,
AT1G64210,,0.788596946,0.642512556,
AT3G60490,ERF035,0.274898228,0.642539001,
AT5G08500,,0.066300688,0.642726941,
AT3G06620,,0.066751023,0.642739054,
AT2G22920,SCPL12,0.446898648,0.642739054,
AT4G05180,PSBQ2,-0.158242104,0.64278575,
AT4G16350,CBL6,-0.416568984,0.643104419,
AT4G20050,QRT3,-0.19494248,0.643104419,
AT3G11200,AL2,0.034837164,0.643175076,
AT4G05130,ENT4,-0.153447346,0.643186326,
AT5G36290,,-0.060415352,0.643186326,
AT5G10970,,0.203793399,0.643208313,
AT5G15930,PAM1,0.069947356,0.643226116,
AT5G45290,,0.062209665,0.643529219,
AT5G37680,ARL8C,0.083142098,0.643529219,
AT3G27700,,-0.04923093,0.643611147,
AT3G17310,DRM3,-0.051758352,0.643682626,
AT3G20840,PLT1,-2.080239486,0.643743586,
AT1G27670,,-0.333265425,0.643743586,
AT2G07727,,0.227321161,0.64377685,
AT1G04635,EMB1687,-0.156850328,0.643805161,
AT1G64680,,-0.093887126,0.643856949,
AT3G14290,PAE2,-0.054320981,0.643944639,
AT2G30432,TCL1,0.233778601,0.644038512,
AT5G24110,WRKY30,0.45404177,0.644154609,
AT4G13660,PRR2,0.463134444,0.644161779,
AT1G05575,,0.291548326,0.644412753,
AT5G56100,,-0.293204423,0.644868867,
AT3G09410,PAE5,-0.103399679,0.644868867,
AT1G16080,,-0.094443615,0.644868867,
AT2G38410,TOL6,0.081367546,0.644868867,
AT2G27210,BSL3,0.059923426,0.644886662,
AT1G76190,,-0.216206781,0.644992593,
AT5G55260,PPX2,0.054545712,0.644992593,
AT3G07580,,-0.145278339,0.644995901,
AT3G47120,,0.114443404,0.644995901,
AT1G20380,,0.172447679,0.644995901,
AT3G60170,NA,0.339549812,0.645139642,
AT3G54080,,-0.081370459,0.645229626,
AT1G33800,GXM3,0.276696515,0.645229626,
AT1G65920,,0.114584635,0.645304315,
AT5G11090,,0.160450441,0.645379499,
AT1G49320,USPL1,0.198462112,0.645421783,
AT5G59160,TOPP2,0.043506703,0.645463314,
AT2G37630,AS1,-0.145281246,0.645525532,
AT4G18910,NIP1-2,0.13432676,0.645653274,
AT5G12040,NLP3,-0.056794966,0.645713849,
AT3G07440,,0.072777365,0.645818645,
AT1G70830,MLP28,0.279944502,0.645818645,
AT1G21740,,-0.092410459,0.645865895,
AT5G67590,FRO1,0.043781678,0.646205887,
AT1G45233,THO5A,-0.053396515,0.646400786,
AT1G20530,,-0.175739497,0.64653892,
AT3G24440,VIL1,-0.074568953,0.646680264,
AT3G55020,,-0.050015488,0.646680264,
AT4G17020,,-0.04503053,0.646680264,
AT1G03140,,-0.075321993,0.646710703,
AT3G15480,,0.081070093,0.646728773,
AT4G18030,,0.084356961,0.646728773,
AT5G58130,ROS3,-0.060184045,0.646793734,
AT5G40050,,0.685348524,0.646793734,
AT3G47060,FTSH7,0.100577132,0.647099886,
AT5G43870,,-0.120538534,0.647135039,
AT5G53140,,0.060915683,0.647135039,
AT3G19470,,0.164440809,0.647135039,
AT4G27450,,-0.3129964,0.647412876,
AT2G28140,,-0.242670756,0.647412876,
AT5G37360,,-0.10051098,0.647412876,
AT2G26350,PEX10,0.053674062,0.647412876,
AT1G21590,,0.112249671,0.647412876,
AT3G27630,SMR7,0.256515636,0.647412876,
AT5G43840,HSFA6A,0.468890379,0.647412876,
AT3G54530,,2.097980825,0.647412876,
AT3G25233,NA,0.444522153,0.64748113,
AT2G26920,,0.066360208,0.647507762,
AT2G22170,PLAT2 AT2G22170,0.219861809,0.647531131,
AT5G19190,,-0.273796358,0.647592211,
AT1G72910,,-0.22887742,0.647592211,
AT5G49215,,-0.084543322,0.647592211,
AT2G22250,PAT,0.065819894,0.647592211,
AT2G07827,,0.780823628,0.647592211,
AT2G36570,PXC1,-0.214323032,0.647593614,
AT3G24050,GATA1,0.058870233,0.647593614,
AT5G64070,PI4KB1,0.062931883,0.647593614,
AT5G50020,,0.039488529,0.647932592,
AT5G51460,TPPA,0.208343429,0.647976229,
AT1G22980,,0.306413078,0.648328056,
AT5G18080,SAUR24,-0.338325493,0.648651863,
AT3G49730,,-0.063028928,0.648654313,
AT5G45340,CYP707A3,-0.201737672,0.648704022,
AT4G22160,,0.109819711,0.648704022,
AT4G28370,FLY1,0.066014259,0.64873758,
AT5G06470,,-0.160168468,0.648772958,
AT3G14310,PME3,-0.140274917,0.648772958,
ATCG00890,NDHB.1,0.432405527,0.648948205,
AT4G35900,FD,0.269332446,0.648993985,
AT1G05770,JAL2,0.176685516,0.648996419,
AT3G47670,,-0.060108586,0.649393025,
AT5G42940,RHG1A,-0.06496108,0.649420684,
AT1G79550,PGK 3.00,0.076429849,0.649420684,
AT5G01730,SCAR4,-0.152177835,0.649450526,
ATMG01120,NAD1B,0.314057441,0.649568242,
AT5G57520,ZFP2,0.396024619,0.64957021,
AT5G37000,,-0.140507506,0.64962876,
AT5G18240,MYR 1.00,0.134561217,0.64962876,
AT1G55740,RFS1,0.236146335,0.64962876,
AT2G20150,,0.603766122,0.64962876,
AT5G59613,,-0.065099602,0.649695923,
AT2G38000,,-0.073388172,0.649893643,
AT2G20722,,0.416505101,0.649893643,
ATCG00270,PSBD,0.247428778,0.649963313,
AT1G67090,RBCS-1A,-0.116321728,0.650105652,
AT3G45870,,-0.159514901,0.650134866,
AT1G31010,OSB4,-0.102170997,0.650244206,
AT4G26970,ACO2,-0.0944476,0.650244206,
AT1G51820,,0.503867475,0.650250649,
AT1G02840,SR34,-0.067366291,0.650364718,
AT3G60600,PVA11,0.054567207,0.650364718,
AT4G21860,MSRB2,-0.104262514,0.650375788,
ATCG00210,PETN,0.159659986,0.650375788,
AT2G30933,,0.178316961,0.650375788,
AT5G43780,APS4,0.192938458,0.650375788,
AT2G19330,PIRL6,0.259645459,0.650381939,
AT3G48630,,0.498584999,0.650381939,
AT1G02145,ALG12,0.050261884,0.650464531,
AT5G16260,ELF9,-0.052580858,0.650497578,
ATCG01050,NDHD,-0.143111693,0.650612584,
AT5G13170,SWEET15,0.437729882,0.650652054,
AT2G35690,ACX1.2,0.049968351,0.650737127,
AT1G74100,SOT16,0.102931154,0.650800104,
AT5G13290,CRN,-0.130080668,0.650955574,
AT4G22460,,2.081835937,0.651064082,
AT4G31130,,-0.072912638,0.6510891,
AT1G60505,,-0.198245146,0.65114265,
AT1G13870,KTI12,0.087383867,0.65114265,
AT5G58160,FH13,0.118119311,0.651183524,
AT3G10360,APUM4,-0.083537562,0.651239388,
AT3G56120,,-0.047887147,0.651482936,
AT1G67500,REV3,0.081495358,0.651482936,
ATMG00490,ORF107C,0.81297459,0.651482936,
AT1G66070,,-0.105322036,0.65155695,
AT3G23840,CER26L,0.185319717,0.65155695,
AT2G46430,CNGC3,0.240637044,0.65155695,
AT2G33350,,0.389949408,0.651650876,
AT3G05370,AtRLP31,-0.127729145,0.651786897,
AT4G08880,NA,0.57395738,0.651807662,
AT5G04440,,-0.047591573,0.652631878,
AT5G66350,SHI,0.135242246,0.652649091,
AT1G74000,SSL11,0.392309205,0.652649091,
AT2G09795,,0.068369184,0.65267072,
AT3G20087,NA,-0.361139642,0.65270457,
AT3G49070,,-0.214165976,0.65270457,
AT1G48550,,0.04939598,0.65270457,
AT3G13960,GRF5,-0.184365145,0.652785507,
AT1G66960,,0.604005402,0.652785507,
AT3G50390,,-0.364170697,0.653199094,
AT4G17550,,0.168935391,0.65340422,
AT5G03790,ATHB-51,0.211325999,0.653586895,
AT1G05800,DGL,2.056839409,0.653630307,
AT3G51880,HMGB1,0.087692391,0.653727922,
AT5G35490,ATMRU1,0.245249274,0.653727922,
AT2G31140,,0.06036825,0.653829805,
AT3G12460,,-0.25133319,0.654055523,
AT4G36150,,0.143229829,0.654055523,
AT1G10330,PCMP-E71,-0.116410062,0.654138847,
AT3G58050,,-0.04550835,0.654138847,
AT2G39480,ABCB6,-0.041589689,0.654138847,
AT5G07610,,-0.075198195,0.654237762,
AT4G31010,,-0.068113413,0.654237762,
AT1G76710,ASHH1,0.048386193,0.654453309,
AT3G03810,EDA30,0.056851198,0.654502325,
AT1G54130,RSH3,0.178469806,0.654625764,
AT1G75750,GASA1,0.400417182,0.654642412,
AT4G00450,MED12,-0.047464627,0.654679541,
AT5G50800,SWEET13,0.484622486,0.65481916,
AT2G24160,NA,0.195180178,0.654876225,
AT5G54570,BGLU41,0.157428195,0.654952268,
AT5G23270,STP11,-0.225265359,0.655126192,
AT5G60760,,0.258382552,0.655207913,
AT2G30470,VAL1,0.08293888,0.655256873,
AT5G27870,PME28,1.690743303,0.655256873,
AT5G43680,,-0.057729179,0.655600462,
AT3G22740,HMT3,0.33464349,0.655600462,
AT5G14950,GMII,-0.052306574,0.655641555,
AT1G04190,TPR3,-0.034297568,0.655732614,
AT5G10180,SULTR2;1,0.143358225,0.655740108,
AT5G57090,PIN2,-0.816731363,0.655792246,
AT3G58500,PP2A4,-0.051229901,0.655819175,
AT5G20200,,-0.050928463,0.655819175,
AT3G24350,SYP 32,0.041770075,0.655819175,
AT4G32940,GAMMA-VPE,0.124370656,0.655819175,
AT1G79360,2-Oct,0.191357943,0.655819175,
AT5G11420,,-0.133437849,0.655919044,
AT3G11930,,0.120042556,0.655919044,
AT4G12290,,0.225150487,0.655919044,
AT2G44600,,0.140040014,0.656094194,
AT1G55930,CBSDUFCH2,-0.046245063,0.656227804,
AT4G32880,ATHB-8,-0.092004011,0.656248654,
AT4G26320,AGP13,-0.662239329,0.656267562,
AT5G09390,,-0.063345905,0.656296774,
AT5G35926,,-0.14288766,0.656345679,
AT5G28430,NA,0.169926232,0.656345679,
AT3G15300,VQ19,0.182546731,0.656345679,
AT4G29940,PRH,0.073511101,0.656388844,
AT1G80210,BRCC36A,-0.051753478,0.656572291,
AT1G34150,,0.075566313,0.656572291,
AT5G16630,RAD4,-0.089364214,0.656748529,
AT4G25320,AHL3,0.050553814,0.656748529,
AT2G22370,MED18,0.058585905,0.656748529,
AT1G11925,,1.219460372,0.656824098,
AT5G11242,NA,0.119694138,0.656844363,
AT1G12280,SUMM2,0.148196467,0.656844363,
AT5G61340,,-0.183325795,0.657004023,
AT5G01015,,-0.309020834,0.65723628,
AT4G19440,,-0.054948865,0.65723628,
AT3G63445,,0.141012335,0.65723628,
AT5G24990,,0.161713177,0.65723628,
AT4G21320,HSA32,0.203021062,0.65723628,
AT5G61810,,-0.110772213,0.657364718,
AT2G07723,NA,0.265244085,0.65745695,
AT5G03830,,0.100046917,0.657738596,
AT5G10380,ATL55,0.330854504,0.657804229,
AT3G08620,,0.076283235,0.657903017,
AT5G46790,PYL1,0.110063539,0.657954078,
AT5G40460,SMR6,-0.206675069,0.658014971,
AT3G25597,,0.137081204,0.658136394,
AT5G44170,,0.055287366,0.658256502,
AT2G35635,RUB 2.00,0.06675661,0.658763353,
AT2G34220,MEE20,-0.320781658,0.658772501,
AT4G11130,RDR2,-0.071304612,0.658809531,
AT1G19630,CYP722A1,0.382955221,0.658945497,
AT1G32385,,0.318217677,0.658989191,
AT5G46110,APE2,-0.125733806,0.659007161,
AT4G15563,,0.239382978,0.659268252,
AT2G45630,,-0.091362802,0.659409888,
AT3G11820,SYP 121,0.125805153,0.659567897,
AT1G68500,,-0.246860914,0.659601211,
AT3G23690,BHLH77,0.042497069,0.659601211,
AT4G26100,CKL1,0.057552195,0.659601211,
AT4G21060,,0.096545806,0.659601211,
AT1G65370,,0.175150399,0.659601211,
AT4G17770,TPS5,0.226973027,0.659601211,
AT5G10810,ATER,0.064919572,0.659860347,
AT1G14170,,-0.149337643,0.659860687,
AT4G13070,,0.089722477,0.659860687,
AT4G00150,SCL6,-0.091233209,0.660045922,
AT3G20970,NIFU4,-0.046360265,0.660045922,
AT1G15260,,-0.185032629,0.660066386,
AT3G13770,PCMP-H85,-0.177511708,0.660066386,
AT2G04170,,0.198457586,0.660066386,
AT2G45126,NA,0.52887969,0.660066386,
AT1G06360,,-0.267049174,0.660099069,
AT4G30020,SBT2.6,-0.11413925,0.660099069,
AT1G63530,,0.303699245,0.660099069,
AT3G51420,SSL4,-0.085530204,0.660148017,
AT4G13260,YUC2,0.164303538,0.660148017,
AT1G65540,,0.069822871,0.660528139,
AT3G08660,,-0.198761602,0.66058011,
AT3G18670,,-0.15943732,0.66058011,
AT3G63090,,-0.079108083,0.66058011,
AT2G04845,,-0.070375649,0.66058011,
AT4G38180,FRS5,-0.056522206,0.66058011,
AT5G35570,OFUT35,-0.044978544,0.66058011,
AT4G39220,RER1A,0.065264422,0.66058011,
AT3G51050,,0.07675742,0.66058011,
AT1G08460,HDA8,0.085134258,0.66058011,
AT1G04830,,0.085637236,0.66058011,
AT2G15560,,0.156457126,0.66058011,
AT2G07712,NA,0.266920641,0.66058011,
AT1G01355,,0.355155377,0.66058011,
AT3G05725,,2.021601883,0.66058011,
AT2G45310,GAE4,0.12586757,0.660766958,
AT2G41300,SSL1,-0.218782456,0.660768222,
AT5G65780,ATBCAT-5,0.070438947,0.660797761,
AT5G11880,LYSA2,-0.079410464,0.660992651,
AT2G34600,TIFY5B,0.401970482,0.661435426,
AT3G14070,CCX3,0.087364682,0.661494034,
AT3G57520,RFS2,0.326946366,0.661637141,
AT3G05600,,0.266556379,0.661677136,
AT1G74470,CHLP,0.082026568,0.662131234,
AT4G11290,PER39,-0.3797596,0.662219095,
AT1G05910,,-0.048563518,0.662542873,
AT4G10090,ELP6,0.075205603,0.662542873,
AT5G04590,SIR,0.115806613,0.662560124,
AT4G39820,,-0.061830684,0.662571472,
AT4G33620,ULP2A,-0.078755438,0.662605283,
AT3G09450,,0.406951295,0.662814164,
AT2G06000,,-0.04285894,0.662898417,
AT4G23230,CRK15,0.383692589,0.66291996,
AT4G20235,CYP71A28,0.415114903,0.663070745,
AT1G07250,UGT71C4,-0.073916527,0.663185801,
AT3G28930,AIG2A,0.186096337,0.663185801,
AT1G76420,NAC031,0.251296775,0.663185801,
AT5G44780,MORF4,-0.094359911,0.663187064,
AT1G54960,ANP2,-0.14388097,0.663393127,
AT1G18030,,0.053894948,0.66341929,
AT2G41170,,-0.09522565,0.663433875,
AT5G39510,VTI11,0.052982013,0.663690023,
AT2G36070,TIM44-2,-0.06530572,0.663717647,
AT5G36250,,-0.057701723,0.663795006,
AT2G25650,GPL1 AT2G25650,0.110079213,0.663795006,
AT1G32920,,0.167333989,0.663795006,
AT1G58007,,-0.432779715,0.663957912,
AT5G04610,,-0.177900356,0.663957912,
AT3G55420,,-0.12865306,0.663981929,
AT2G18840,,-0.048740148,0.6641211,
AT3G04320,,1.576970184,0.664129674,
AT4G26000,PEP,0.073471504,0.664152385,
AT3G42860,,-0.168815038,0.664514597,
AT1G69587,,-0.094865497,0.664514597,
AT1G71970,,0.120861611,0.66475239,
AT5G62220,XLT2,0.147396924,0.66475239,
AT1G43650,,0.287393551,0.66475239,
AT2G18450,SDH1-2,-0.674039017,0.664917103,
AT2G46630,,-0.212814006,0.664917103,
AT3G60580,ZAT9,-0.178609399,0.664976053,
AT1G79530,GAPCP1,0.101319596,0.66518492,
AT3G58060,MTPC3,0.473974182,0.66518492,
AT3G54320,WRI1,-0.087053597,0.665240319,
AT1G47670,AATL1,-0.110559592,0.665244061,
AT1G19396,,-0.120859604,0.665304774,
AT5G17660,,-0.083335791,0.665478084,
AT3G01130,,0.068431381,0.665478084,
AT3G53720,CHX20,0.158521699,0.665478084,
AT3G07220,FHA2,-0.06512098,0.665592499,
AT5G60190,NEDP1,0.083539344,0.665739871,
AT4G04614,,-0.083861216,0.666313124,
AT3G56620,,-0.175512428,0.666489107,
AT2G01130,,0.07796615,0.66658174,
AT1G03310,ISA2,-0.082829404,0.666951075,
AT5G49100,,-0.116794225,0.667008424,
AT2G27950,,0.071203566,0.667008424,
AT5G21940,,-0.271860093,0.667099958,
AT1G64360,,-0.364329909,0.667185827,
AT5G25280,,-0.137396333,0.667185827,
AT5G19140,ATAILP1,-0.101457392,0.667185827,
AT1G51710,UBP6,-0.073898559,0.667185827,
AT2G25290,Phox1,-0.067208067,0.667185827,
AT1G77180,SKIP,-0.066014781,0.667185827,
AT5G06560,MYOB7,-0.046730532,0.667185827,
AT1G52630,OFUT13,0.056784704,0.667185827,
AT5G05700,ATE1,0.063583712,0.667185827,
AT5G13100,,0.100023831,0.667185827,
AT5G09690,ATMGT7,0.102598266,0.667185827,
AT5G16980,,0.263192102,0.667185827,
AT5G25130,CYP71B12,0.267816192,0.667185827,
AT5G46850,,0.060152526,0.667186198,
AT1G34340,,-0.107898278,0.667475012,
AT3G50200,,0.370595268,0.667475012,
AT1G65900,,-0.105489543,0.667576706,
AT5G45420,MAMYB,0.070256724,0.667598146,
AT5G01520,AIRP2,0.147812092,0.667727886,
AT4G02620,VHA-F,0.060767971,0.667811689,
AT1G54120,,0.222117662,0.667811689,
AT3G23550,DTX18,-0.520291647,0.667858861,
AT1G26370,RID1,-0.035709372,0.667858861,
AT2G42010,PLDBETA1,0.060117448,0.667858861,
AT2G41730,,0.226384474,0.667858861,
AT5G61790,CNX 1.00,-0.10828719,0.668038182,
AT3G03330,,0.037192504,0.668112506,
AT4G22214,,-1.960219099,0.668250704,
AT2G37160,,-0.053828762,0.668279649,
AT3G62810,,-0.053754895,0.668279649,
AT5G04040,SDP 1.00,0.106952712,0.668279649,
AT1G06645,,0.09531916,0.668332702,
AT3G54600,DJ1F,-0.168220728,0.668473971,
AT2G48100,,0.033132741,0.668573481,
AT2G24610,ATCNGC14,-0.574953627,0.668574847,
AT1G07830,,-0.05953003,0.668574847,
AT2G46505,SDH4,0.048443969,0.668574847,
AT2G23755,,0.12734708,0.668574847,
AT5G07800,,-0.201216649,0.668663531,
AT5G62880,ARAC10,0.063868895,0.668730592,
AT3G54660,EMB2360,-0.071045557,0.668770419,
AT5G20650,COPT5,-0.048693602,0.668770419,
AT1G02630,ETN8,-0.373654439,0.668818337,
AT4G10340,LHCB5,-0.131948868,0.668913524,
AT1G65190,,-0.106384418,0.668994096,
AT4G31500,CYP83B1,0.134955173,0.66925806,
AT4G31920,ARR10,-0.060101056,0.669305449,
AT3G47750,ABCA4,0.139012581,0.669381633,
AT3G58000,VQ25,0.163406283,0.66941523,
AT4G37090,,-0.086218483,0.669476661,
AT1G55120,CWINV3,0.181803332,0.669476661,
AT1G20860,PHT1;8,0.546068273,0.669476661,
AT3G08980,,-0.096381247,0.669649852,
AT1G63710,CYP86A7,-0.246877439,0.669695735,
AT5G09600,SDH3-1,-0.076188721,0.669695735,
AT2G25430,,0.065773169,0.669695735,
AT4G38560,,0.423954297,0.669695735,
AT1G69580,,0.136190109,0.66995456,
AT3G19550,,0.249875498,0.66995456,
AT5G38005,,0.252881286,0.66995456,
AT5G15790,,0.090552437,0.670128951,
AT4G38200,BIG1,0.034046784,0.670314602,
AT2G44950,HUB1,0.043281615,0.670314602,
AT5G63280,,0.072251185,0.670314602,
AT2G36320,SAP4,-0.107653857,0.670606178,
AT1G69910,LRK10L-1.5,-0.136249681,0.670662829,
AT1G71800,CSTF64,-0.065094034,0.670813425,
AT1G16020,CCZ1A,-0.055783344,0.670817956,
AT1G13710,CYP78A5,0.185043221,0.670855151,
AT5G08360,,-0.225821916,0.670971435,
AT2G20875,EPF1,0.128745622,0.670990893,
AT2G46210,SLD2,-0.120484174,0.671236003,
AT4G00220,LBD30,0.242673579,0.67129252,
AT5G45610,SUV2,-0.109650348,0.671303413,
AT1G53510,MPK18,0.049222492,0.671303413,
AT1G22300,GRF10,-0.057935594,0.671362311,
AT5G46260,,0.127847641,0.671362311,
AT5G57360,ZTL,0.064028223,0.671487488,
AT3G07590,SMD1A,0.105049495,0.671487488,
AT1G67265,DVL3,-0.334929328,0.671549113,
AT4G27900,,0.265054813,0.67163891,
AT3G01780,TPLATE,-0.064617079,0.672033051,
AT4G28150,,0.17475396,0.672033051,
AT1G13480,,0.633049402,0.672033051,
AT3G25620,ABCG21,0.230873007,0.672342958,
AT3G19710,BCAT4,-0.328860924,0.672366135,
AT1G18610,,-0.055826695,0.672366135,
AT4G16745,,0.252004516,0.672366135,
AT1G29650,NA,0.799999212,0.6723687,
AT2G43445,,-0.16941026,0.672552002,
AT1G06270,,0.120754952,0.672570101,
